,Unnamed: 0,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
114671,114671,1126693,ADANIENT26JUN2240CE,ADANIENT,25JUN2026,224000.0,309,OPTSTK,BFO,5.0
114672,114672,1132945,INFY26MAY1110CE,INFY,27MAY2026,111000.0,400,OPTSTK,BFO,5.0
114673,114673,1132965,INFY26JUN1100CE,INFY,25JUN2026,110000.0,400,OPTSTK,BFO,5.0
114674,114674,1133005,MARICO26JUN820CE,MARICO,25JUN2026,82000.0,1200,OPTSTK,BFO,5.0
114675,114675,1133006,PNBHOUSING26JUN1100CE,PNBHOUSING,25JUN2026,110000.0,650,OPTSTK,BFO,5.0
114676,114676,1145501,ADANIPOWER26MAY235PE,ADANIPOWER,27MAY2026,23500.0,3550,OPTSTK,BFO,5.0
114677,114677,1145502,BHARATFORG26JUL1920PE,BHARATFORG,30JUL2026,192000.0,500,OPTSTK,BFO,5.0
114678,114678,1145503,NBCC26JUL85PE,NBCC,30JUL2026,8500.0,6500,OPTSTK,BFO,5.0
114679,114679,1145531,HDFCAMC26JUL2620PE,HDFCAMC,30JUL2026,262000.0,300,OPTSTK,BFO,5.0
114680,114680,1147987,INDHOTEL26JUL660CE,INDHOTEL,30JUL2026,66000.0,1000,OPTSTK,BFO,5.0
114681,114681,1147999,NAUKRI26JUL910PE,NAUKRI,30JUL2026,91000.0,550,OPTSTK,BFO,5.0
114682,114682,1148001,PGEL26JUL490PE,PGEL,30JUL2026,49000.0,950,OPTSTK,BFO,5.0
114683,114683,1148038,MUTHOOTFIN26JUL3400PE,MUTHOOTFIN,30JUL2026,340000.0,275,OPTSTK,BFO,5.0
114684,114684,1126711,ICICIBANK26JUN1420CE,ICICIBANK,25JUN2026,142000.0,700,OPTSTK,BFO,5.0
114685,114685,1126727,BHEL26JUN305PE,BHEL,25JUN2026,30500.0,2625,OPTSTK,BFO,5.0
114686,114686,1126768,NATIONALUM26MAY455CE,NATIONALUM,27MAY2026,45500.0,1875,OPTSTK,BFO,5.0
114687,114687,1126824,HDFCLIFE26MAY645CE,HDFCLIFE,27MAY2026,64500.0,1100,OPTSTK,BFO,5.0
114688,114688,1133019,SUNPHARMA26MAY1480PE,SUNPHARMA,27MAY2026,148000.0,350,OPTSTK,BFO,5.0
114689,114689,1133030,PNBHOUSING26MAY1090PE,PNBHOUSING,27MAY2026,109000.0,650,OPTSTK,BFO,5.0
114690,114690,1133033,CUMMINSIND26JUN5600PE,CUMMINSIND,25JUN2026,560000.0,200,OPTSTK,BFO,5.0
114691,114691,1133040,INFY26MAY1130PE,INFY,27MAY2026,113000.0,400,OPTSTK,BFO,5.0
114692,114692,1145561,SUNPHARMA26JUL1880CE,SUNPHARMA,30JUL2026,188000.0,350,OPTSTK,BFO,5.0
114693,114693,1145579,TCS26JUL2460CE,TCS,30JUL2026,246000.0,225,OPTSTK,BFO,5.0
114694,114694,1145580,CANBK26JUL138CE,CANBK,30JUL2026,13800.0,6750,OPTSTK,BFO,5.0
114695,114695,1145596,SENSEX2661877400CE,SENSEX,18JUN2026,7740000.0,20,OPTIDX,BFO,5.0
114696,114696,1148089,BHEL26JUL365PE,BHEL,30JUL2026,36500.0,2625,OPTSTK,BFO,5.0
114697,114697,1148103,BANKEX26JUL61900PE,BANKEX,30JUL2026,6190000.0,30,OPTIDX,BFO,5.0
114698,114698,1148147,KEI26JUL4850PE,KEI,30JUL2026,485000.0,175,OPTSTK,BFO,5.0
114699,114699,1148148,UNITDSPR26JULFUT,UNITDSPR,30JUL2026,0.0,400,FUTSTK,BFO,5.0
114700,114700,1126848,SENSEX2650785000PE,SENSEX,07MAY2026,8500000.0,20,OPTIDX,BFO,5.0
114701,114701,1126850,NTPC26JUN405PE,NTPC,25JUN2026,40500.0,1500,OPTSTK,BFO,5.0
114702,114702,1126857,BANKEX26JUN70300PE,BANKEX,25JUN2026,7030000.0,30,OPTIDX,BFO,5.0
114703,114703,1126858,VBL26JUN475CE,VBL,25JUN2026,47500.0,1125,OPTSTK,BFO,5.0
114704,114704,1133063,OFSS26MAY9330CE,OFSS,27MAY2026,933000.0,75,OPTSTK,BFO,5.0
114705,114705,1133104,INFY26MAY1130CE,INFY,27MAY2026,113000.0,400,OPTSTK,BFO,5.0
114706,114706,1133118,ADANIENSOL26JUN1540PE,ADANIENSOL,25JUN2026,154000.0,675,OPTSTK,BFO,5.0
114707,114707,1133119,INFY26JUN1130PE,INFY,25JUN2026,113000.0,400,OPTSTK,BFO,5.0
114708,114708,1145619,GODREJCP26JUL1030CE,GODREJCP,30JUL2026,103000.0,500,OPTSTK,BFO,5.0
114709,114709,1145654,BANKEX26JUL56800CE,BANKEX,30JUL2026,5680000.0,30,OPTIDX,BFO,5.0
114710,114710,1145675,BDL26JUL1380CE,BDL,30JUL2026,138000.0,425,OPTSTK,BFO,5.0
114711,114711,1145691,MOTILALOFS26JUL870CE,MOTILALOFS,30JUL2026,87000.0,775,OPTSTK,BFO,5.0
114712,114712,1148159,IDEA26JUL11CE,IDEA,30JUL2026,1100.0,71475,OPTSTK,BFO,5.0
114713,114713,1148166,HAL26JUL4400PE,HAL,30JUL2026,440000.0,150,OPTSTK,BFO,5.0
114714,114714,1148174,BOSCHLTD26JUL35250CE,BOSCHLTD,30JUL2026,3525000.0,25,OPTSTK,BFO,5.0
114715,114715,1148187,BANKBARODA26JUL245CE,BANKBARODA,30JUL2026,24500.0,2925,OPTSTK,BFO,5.0
114716,114716,1126878,BEL26JUN485PE,BEL,25JUN2026,48500.0,1425,OPTSTK,BFO,5.0
114717,114717,1126882,TMPV26JUN385CE,TMPV,25JUN2026,38500.0,800,OPTSTK,BFO,5.0
114718,114718,1126893,PREMIERENE26MAY1060CE,PREMIERENE,27MAY2026,106000.0,575,OPTSTK,BFO,5.0
114719,114719,1126909,JSWENERGY26MAY560PE,JSWENERGY,27MAY2026,56000.0,1000,OPTSTK,BFO,5.0
114720,114720,1133138,SUNPHARMA26MAY1500CE,SUNPHARMA,27MAY2026,150000.0,350,OPTSTK,BFO,5.0
114721,114721,1133155,COLPAL26JUN2320CE,COLPAL,25JUN2026,232000.0,225,OPTSTK,BFO,5.0
114722,114722,1133199,VBL26JUN540PE,VBL,25JUN2026,54000.0,1125,OPTSTK,BFO,5.0
114723,114723,1133232,JSWENERGY26JUN600PE,JSWENERGY,25JUN2026,60000.0,1000,OPTSTK,BFO,5.0
114724,114724,1145758,ADANIGREEN26JUL1240PE,ADANIGREEN,30JUL2026,124000.0,600,OPTSTK,BFO,5.0
114725,114725,1145764,UNOMINDA26JUL1260PE,UNOMINDA,30JUL2026,126000.0,550,OPTSTK,BFO,5.0
114726,114726,1145792,FORCEMOT26JUL21500PE,FORCEMOT,30JUL2026,2150000.0,25,OPTSTK,BFO,5.0
114727,114727,1145794,HDFCLIFE26JUL575PE,HDFCLIFE,30JUL2026,57500.0,1100,OPTSTK,BFO,5.0
114728,114728,1148190,SHRIRAMFIN26JUL960PE,SHRIRAMFIN,30JUL2026,96000.0,825,OPTSTK,BFO,5.0
114729,114729,1148217,GODREJPROP26JUL1820CE,GODREJPROP,30JUL2026,182000.0,325,OPTSTK,BFO,5.0
114730,114730,1148243,COALINDIA26JUL495CE,COALINDIA,30JUL2026,49500.0,1350,OPTSTK,BFO,5.0
114731,114731,1148271,SENSEX26JUL81900CE,SENSEX,30JUL2026,8190000.0,20,OPTIDX,BFO,5.0
114732,114732,1145799,PREMIERENE26JUL1090CE,PREMIERENE,30JUL2026,109000.0,650,OPTSTK,BFO,5.0
114733,114733,1145842,SOLARINDS26JUL15750CE,SOLARINDS,30JUL2026,1575000.0,50,OPTSTK,BFO,5.0
114734,114734,1145854,IDFCFIRSTB26JUL76CE,IDFCFIRSTB,30JUL2026,7600.0,9275,OPTSTK,BFO,5.0
114735,114735,1145878,DLF26JUL555PE,DLF,30JUL2026,55500.0,950,OPTSTK,BFO,5.0
114736,114736,1148321,BANKEX26JUL58000PE,BANKEX,30JUL2026,5800000.0,30,OPTIDX,BFO,5.0
114737,114737,1148322,PIDILITIND26JUL1400PE,PIDILITIND,30JUL2026,140000.0,500,OPTSTK,BFO,5.0
114738,114738,1148346,BRITANNIA26JULFUT,BRITANNIA,30JUL2026,0.0,125,FUTSTK,BFO,5.0
114739,114739,1148360,ASIANPAINT26JULFUT,ASIANPAINT,30JUL2026,0.0,250,FUTSTK,BFO,5.0
114740,114740,1126921,APOLLOHOSP26JUN8000CE,APOLLOHOSP,25JUN2026,800000.0,125,OPTSTK,BFO,5.0
114741,114741,1126927,BHEL26JUN307.5CE,BHEL,25JUN2026,30750.0,2625,OPTSTK,BFO,5.0
114742,114742,1126998,AMBER26JUN8000PE,AMBER,25JUN2026,800000.0,100,OPTSTK,BFO,5.0
114743,114743,1127031,TATAPOWER26JUN455PE,TATAPOWER,25JUN2026,45500.0,1450,OPTSTK,BFO,5.0
114744,114744,1133267,NTPC26MAY425PE,NTPC,27MAY2026,42500.0,1500,OPTSTK,BFO,5.0
114745,114745,1133278,SUZLON26JUN63PE,SUZLON,25JUN2026,6300.0,9025,OPTSTK,BFO,5.0
114746,114746,1133279,JSWENERGY26MAY600PE,JSWENERGY,27MAY2026,60000.0,1000,OPTSTK,BFO,5.0
114747,114747,1133280,APOLLOHOSP26JUN8150CE,APOLLOHOSP,25JUN2026,815000.0,125,OPTSTK,BFO,5.0
114748,114748,1127058,IRFC26JUN108PE,IRFC,25JUN2026,10800.0,4250,OPTSTK,BFO,5.0
114749,114749,1127065,AMBER26JUN8100CE,AMBER,25JUN2026,810000.0,100,OPTSTK,BFO,5.0
114750,114750,1127090,SENSEX5026JUN26350CE,SENSEX50,25JUN2026,2635000.0,75,OPTIDX,BFO,5.0
114751,114751,1127092,NESTLEIND26JUN1330CE,NESTLEIND,25JUN2026,133000.0,500,OPTSTK,BFO,5.0
114752,114752,1145883,LICHSGFIN26JUL555CE,LICHSGFIN,30JUL2026,55500.0,1000,OPTSTK,BFO,5.0
114753,114753,1145888,MANAPPURAM26JUL265CE,MANAPPURAM,30JUL2026,26500.0,3000,OPTSTK,BFO,5.0
114754,114754,1145911,MAZDOCK26JUL2700PE,MAZDOCK,30JUL2026,270000.0,225,OPTSTK,BFO,5.0
114755,114755,1145922,ADANIPOWER26JUL215PE,ADANIPOWER,30JUL2026,21500.0,3550,OPTSTK,BFO,5.0
114756,114756,1148368,TRENT26JUL3850CE,TRENT,30JUL2026,385000.0,150,OPTSTK,BFO,5.0
114757,114757,1148388,BHARTIARTL26JUL1880CE,BHARTIARTL,30JUL2026,188000.0,475,OPTSTK,BFO,5.0
114758,114758,1148395,SENSEX5026JUL24950CE,SENSEX50,30JUL2026,2495000.0,75,OPTIDX,BFO,5.0
114759,114759,1148409,INDHOTEL26JUL665CE,INDHOTEL,30JUL2026,66500.0,1000,OPTSTK,BFO,5.0
114760,114760,1133281,SAIL26JUN202.5PE,SAIL,25JUN2026,20250.0,4700,OPTSTK,BFO,5.0
114761,114761,1133293,VBL26JUN535CE,VBL,25JUN2026,53500.0,1125,OPTSTK,BFO,5.0
114762,114762,1133294,HINDZINC26MAY680CE,HINDZINC,27MAY2026,68000.0,1225,OPTSTK,BFO,5.0
114763,114763,1133307,TATAPOWER26MAY490CE,TATAPOWER,27MAY2026,49000.0,1450,OPTSTK,BFO,5.0
114764,114764,1148427,WIPRO26JUL195CE,WIPRO,30JUL2026,19500.0,3000,OPTSTK,BFO,5.0
114765,114765,1148430,FORCEMOT26JUL18000PE,FORCEMOT,30JUL2026,1800000.0,25,OPTSTK,BFO,5.0
114766,114766,1148440,COLPAL26JUL1960PE,COLPAL,30JUL2026,196000.0,275,OPTSTK,BFO,5.0
114767,114767,1148446,GODFRYPHLP26JUL2180PE,GODFRYPHLP,30JUL2026,218000.0,275,OPTSTK,BFO,5.0
114768,114768,1127094,UPL26MAY695CE,UPL,27MAY2026,69500.0,1355,OPTSTK,BFO,5.0
114769,114769,1127106,NATIONALUM26JUN460CE,NATIONALUM,25JUN2026,46000.0,1875,OPTSTK,BFO,5.0
114770,114770,1127119,POLYCAB26JUN8500PE,POLYCAB,25JUN2026,850000.0,125,OPTSTK,BFO,5.0
114771,114771,1127124,UPL26MAY695PE,UPL,27MAY2026,69500.0,1355,OPTSTK,BFO,5.0
114772,114772,1133342,PNBHOUSING26JUN1110PE,PNBHOUSING,25JUN2026,111000.0,650,OPTSTK,BFO,5.0
114773,114773,1133387,HINDZINC26JUN690PE,HINDZINC,25JUN2026,69000.0,1225,OPTSTK,BFO,5.0
114774,114774,1133402,CIPLA26JUN1390PE,CIPLA,25JUN2026,139000.0,375,OPTSTK,BFO,5.0
114775,114775,1133404,NTPC26JUN425PE,NTPC,25JUN2026,42500.0,1500,OPTSTK,BFO,5.0
114776,114776,1145944,INOXWIND26JULFUT,INOXWIND,30JUL2026,0.0,6400,FUTSTK,BFO,5.0
114777,114777,1145953,ALKEM26JUL5350PE,ALKEM,30JUL2026,535000.0,125,OPTSTK,BFO,5.0
114778,114778,1145957,MUTHOOTFIN26JUL3650PE,MUTHOOTFIN,30JUL2026,365000.0,275,OPTSTK,BFO,5.0
114779,114779,1145971,PGEL26JUL540CE,PGEL,30JUL2026,54000.0,950,OPTSTK,BFO,5.0
114780,114780,1146000,TECHM26JUL1600CE,TECHM,30JUL2026,160000.0,600,OPTSTK,BFO,5.0
114781,114781,1146004,BEL26JUL395CE,BEL,30JUL2026,39500.0,1425,OPTSTK,BFO,5.0
114782,114782,1146012,DRREDDY26JUL1370PE,DRREDDY,30JUL2026,137000.0,625,OPTSTK,BFO,5.0
114783,114783,1146045,ASIANPAINT26JUL2380PE,ASIANPAINT,30JUL2026,238000.0,250,OPTSTK,BFO,5.0
114784,114784,1127128,NATIONALUM26JUN460PE,NATIONALUM,25JUN2026,46000.0,1875,OPTSTK,BFO,5.0
114785,114785,1127142,INDIGO26JUN5000CE,INDIGO,25JUN2026,500000.0,150,OPTSTK,BFO,5.0
114786,114786,1127152,LT26JUN4220CE,LT,25JUN2026,422000.0,175,OPTSTK,BFO,5.0
114787,114787,1127162,HAL26MAY4600CE,HAL,27MAY2026,460000.0,150,OPTSTK,BFO,5.0
114788,114788,1133413,TATAPOWER26MAY485CE,TATAPOWER,27MAY2026,48500.0,1450,OPTSTK,BFO,5.0
114789,114789,1133420,JIOFIN26JUN272.5CE,JIOFIN,25JUN2026,27250.0,2350,OPTSTK,BFO,5.0
114790,114790,1133430,ADANIENSOL26MAY1580PE,ADANIENSOL,27MAY2026,158000.0,675,OPTSTK,BFO,5.0
114791,114791,1133435,ADANIPORTS26MAY1760PE,ADANIPORTS,27MAY2026,176000.0,475,OPTSTK,BFO,5.0
114792,114792,1148457,CANBK26JUL142PE,CANBK,30JUL2026,14200.0,6750,OPTSTK,BFO,5.0
114793,114793,1148490,VMM26MAY122PE,VMM,27MAY2026,12200.0,4850,OPTSTK,BFO,5.0
114794,114794,1148497,IOC26JUL139PE,IOC,30JUL2026,13900.0,4875,OPTSTK,BFO,5.0
114795,114795,1148499,BANKEX26JUL63200CE,BANKEX,30JUL2026,6320000.0,30,OPTIDX,BFO,5.0
114796,114796,1127172,TATAELXSI26JUN4850CE,TATAELXSI,25JUN2026,485000.0,100,OPTSTK,BFO,5.0
114797,114797,1127196,DLF26JUN625CE,DLF,25JUN2026,62500.0,825,OPTSTK,BFO,5.0
114798,114798,1127197,DIXON26JUN11800CE,DIXON,25JUN2026,1180000.0,50,OPTSTK,BFO,5.0
114799,114799,1127204,POWERGRID26MAY327.5CE,POWERGRID,27MAY2026,32750.0,1900,OPTSTK,BFO,5.0
114800,114800,1133441,OFSS26JUN9830PE,OFSS,25JUN2026,983000.0,75,OPTSTK,BFO,5.0
114801,114801,1133462,OFSS26JUN9730CE,OFSS,25JUN2026,973000.0,75,OPTSTK,BFO,5.0
114802,114802,1133469,OFSS26JUN9630CE,OFSS,25JUN2026,963000.0,75,OPTSTK,BFO,5.0
114803,114803,1133475,BANDHANBNK26JUN197.5PE,BANDHANBNK,25JUN2026,19750.0,3600,OPTSTK,BFO,5.0
114804,114804,1146062,TVSMOTOR26JUL3640PE,TVSMOTOR,30JUL2026,364000.0,175,OPTSTK,BFO,5.0
114805,114805,1146068,VOLTAS26JUL1540PE,VOLTAS,30JUL2026,154000.0,375,OPTSTK,BFO,5.0
114806,114806,1146070,SENSEX26JUL73200PE,SENSEX,30JUL2026,7320000.0,20,OPTIDX,BFO,5.0
114807,114807,1146075,KEI26JUL5200CE,KEI,30JUL2026,520000.0,175,OPTSTK,BFO,5.0
114808,114808,1148502,WAAREEENER26JUL2900PE,WAAREEENER,30JUL2026,290000.0,175,OPTSTK,BFO,5.0
114809,114809,1148506,PNBHOUSING26JUL1080CE,PNBHOUSING,30JUL2026,108000.0,650,OPTSTK,BFO,5.0
114810,114810,1148528,UNOMINDA26JUL1220CE,UNOMINDA,30JUL2026,122000.0,550,OPTSTK,BFO,5.0
114811,114811,1148532,SBICARD26JUL660CE,SBICARD,30JUL2026,66000.0,800,OPTSTK,BFO,5.0
114812,114812,1127207,OFSS26MAY7830PE,OFSS,27MAY2026,783000.0,75,OPTSTK,BFO,5.0
114813,114813,1127252,TRENT26MAY4300CE,TRENT,27MAY2026,430000.0,100,OPTSTK,BFO,5.0
114814,114814,1127261,DIXON26MAY11700CE,DIXON,27MAY2026,1170000.0,50,OPTSTK,BFO,5.0
114815,114815,1127266,POWERGRID26MAY330CE,POWERGRID,27MAY2026,33000.0,1900,OPTSTK,BFO,5.0
114816,114816,1133489,VOLTAS26JUN1640CE,VOLTAS,25JUN2026,164000.0,375,OPTSTK,BFO,5.0
114817,114817,1133556,SAMMAANCAP26JUN125CE,SAMMAANCAP,25JUN2026,12500.0,4300,OPTSTK,BFO,5.0
114818,114818,1133561,VBL26MAY555CE,VBL,27MAY2026,55500.0,1125,OPTSTK,BFO,5.0
114819,114819,1133581,BHEL26JUN357.5PE,BHEL,25JUN2026,35750.0,2625,OPTSTK,BFO,5.0
114820,114820,1146078,SENSEX26JUL77800PE,SENSEX,30JUL2026,7780000.0,20,OPTIDX,BFO,5.0
114821,114821,1146106,JUBLFOOD26JUL485PE,JUBLFOOD,30JUL2026,48500.0,1250,OPTSTK,BFO,5.0
114822,114822,1146124,IREDA26JUL136CE,IREDA,30JUL2026,13600.0,4525,OPTSTK,BFO,5.0
114823,114823,1146132,DELHIVERY26JUL460CE,DELHIVERY,30JUL2026,46000.0,2075,OPTSTK,BFO,5.0
114824,114824,1148557,PNB26JUL110PE,PNB,30JUL2026,11000.0,8000,OPTSTK,BFO,5.0
114825,114825,1148571,CIPLA26JUL1370CE,CIPLA,30JUL2026,137000.0,425,OPTSTK,BFO,5.0
114826,114826,1148580,GODFRYPHLP26JUN2380PE,GODFRYPHLP,25JUN2026,238000.0,275,OPTSTK,BFO,5.0
114827,114827,1148596,MPHASIS26JUL2260CE,MPHASIS,30JUL2026,226000.0,275,OPTSTK,BFO,5.0
114828,114828,1146257,LTM26JUL4400CE,LTM,30JUL2026,440000.0,150,OPTSTK,BFO,5.0
114829,114829,1148610,LUPIN26JUL2380PE,LUPIN,30JUL2026,238000.0,425,OPTSTK,BFO,5.0
114830,114830,1148614,EXIDEIND26JUL350CE,EXIDEIND,30JUL2026,35000.0,1800,OPTSTK,BFO,5.0
114831,114831,1148631,AUBANK26JUL1060PE,AUBANK,30JUL2026,106000.0,1000,OPTSTK,BFO,5.0
114832,114832,1148654,MANKIND26JUL2340CE,MANKIND,30JUL2026,234000.0,250,OPTSTK,BFO,5.0
114833,114833,1127280,MUTHOOTFIN26MAY3950CE,MUTHOOTFIN,27MAY2026,395000.0,275,OPTSTK,BFO,5.0
114834,114834,1127281,ICICIGI26JUN1980PE,ICICIGI,25JUN2026,198000.0,325,OPTSTK,BFO,5.0
114835,114835,1127288,BLUESTARCO26JUN1900CE,BLUESTARCO,25JUN2026,190000.0,325,OPTSTK,BFO,5.0
114836,114836,1127298,FORTIS26JUN950CE,FORTIS,25JUN2026,95000.0,775,OPTSTK,BFO,5.0
114837,114837,1133593,OFSS26JUN9830CE,OFSS,25JUN2026,983000.0,75,OPTSTK,BFO,5.0
114838,114838,1133597,JSWENERGY26MAY610PE,JSWENERGY,27MAY2026,61000.0,1000,OPTSTK,BFO,5.0
114839,114839,1133610,DRREDDY26MAY1420CE,DRREDDY,27MAY2026,142000.0,625,OPTSTK,BFO,5.0
114840,114840,1133639,ADANIENT26JUN2500PE,ADANIENT,25JUN2026,250000.0,309,OPTSTK,BFO,5.0
114841,114841,1146158,TATASTEEL26JUL202.5PE,TATASTEEL,30JUL2026,20250.0,2750,OPTSTK,BFO,5.0
114842,114842,1146183,BANKEX26JUL61400CE,BANKEX,30JUL2026,6140000.0,30,OPTIDX,BFO,5.0
114843,114843,1146194,IDFCFIRSTB26JUL64CE,IDFCFIRSTB,30JUL2026,6400.0,9275,OPTSTK,BFO,5.0
114844,114844,1127302,VOLTAS26JUN1540CE,VOLTAS,25JUN2026,154000.0,375,OPTSTK,BFO,5.0
114845,114845,1127312,SONACOMS26MAY615CE,SONACOMS,27MAY2026,61500.0,1225,OPTSTK,BFO,5.0
114846,114846,1127314,DIVISLAB26JUN6550PE,DIVISLAB,25JUN2026,655000.0,100,OPTSTK,BFO,5.0
114847,114847,1127340,HINDALCO26MAY1080CE,HINDALCO,27MAY2026,108000.0,700,OPTSTK,BFO,5.0
114848,114848,1133647,ADANIENT26MAY2520CE,ADANIENT,27MAY2026,252000.0,309,OPTSTK,BFO,5.0
114849,114849,1133653,POLYCAB26JUN9000CE,POLYCAB,25JUN2026,900000.0,125,OPTSTK,BFO,5.0
114850,114850,1133664,TATAPOWER26JUN495CE,TATAPOWER,25JUN2026,49500.0,1450,OPTSTK,BFO,5.0
114851,114851,1133669,ONGC26MAY307.5PE,ONGC,27MAY2026,30750.0,2250,OPTSTK,BFO,5.0
114852,114852,1146270,HINDALCO26JUL1040CE,HINDALCO,30JUL2026,104000.0,700,OPTSTK,BFO,5.0
114853,114853,1146279,TIINDIA26JUL3080PE,TIINDIA,30JUL2026,308000.0,200,OPTSTK,BFO,5.0
114854,114854,1146289,PETRONET26JUL292.5CE,PETRONET,30JUL2026,29250.0,1900,OPTSTK,BFO,5.0
114855,114855,1146298,LODHA26JUL900PE,LODHA,30JUL2026,90000.0,625,OPTSTK,BFO,5.0
114856,114856,1148657,HINDPETRO26JUL365PE,HINDPETRO,30JUL2026,36500.0,2025,OPTSTK,BFO,5.0
114857,114857,1148679,SONACOMS26JUL640PE,SONACOMS,30JUL2026,64000.0,1225,OPTSTK,BFO,5.0
114858,114858,1148693,BANDHANBNK26JUL215PE,BANDHANBNK,30JUL2026,21500.0,3600,OPTSTK,BFO,5.0
114859,114859,1148726,BAJAJ-AUTO26JUL9600PE,BAJAJ-AUTO,30JUL2026,960000.0,75,OPTSTK,BFO,5.0
114860,114860,1146304,SENSEX26JUL81800PE,SENSEX,30JUL2026,8180000.0,20,OPTIDX,BFO,5.0
114861,114861,1146391,FORCEMOT26JUL22500PE,FORCEMOT,30JUL2026,2250000.0,25,OPTSTK,BFO,5.0
114862,114862,1127358,TATASTEEL26JUN227.5CE,TATASTEEL,25JUN2026,22750.0,2750,OPTSTK,BFO,5.0
114863,114863,1127365,BLUESTARCO26JUN1940CE,BLUESTARCO,25JUN2026,194000.0,325,OPTSTK,BFO,5.0
114864,114864,1127387,NHPC26MAY87PE,NHPC,27MAY2026,8700.0,6400,OPTSTK,BFO,5.0
114865,114865,1127393,HAL26JUN4500PE,HAL,25JUN2026,450000.0,150,OPTSTK,BFO,5.0
114866,114866,1133689,ONGC26MAY310PE,ONGC,27MAY2026,31000.0,2250,OPTSTK,BFO,5.0
114867,114867,1133694,GLENMARK26JUN2540CE,GLENMARK,25JUN2026,254000.0,375,OPTSTK,BFO,5.0
114868,114868,1133713,TATAPOWER26MAY495CE,TATAPOWER,27MAY2026,49500.0,1450,OPTSTK,BFO,5.0
114869,114869,1133741,ONGC26MAY312.5CE,ONGC,27MAY2026,31250.0,2250,OPTSTK,BFO,5.0
114870,114870,1146320,HINDUNILVR26JUL2120CE,HINDUNILVR,30JUL2026,212000.0,300,OPTSTK,BFO,5.0
114871,114871,1146381,UNIONBANK26JUL182.5PE,UNIONBANK,30JUL2026,18250.0,4425,OPTSTK,BFO,5.0
114872,114872,1148730,HYUNDAI26JUN1860CE,HYUNDAI,25JUN2026,186000.0,275,OPTSTK,BFO,5.0
114873,114873,1148742,BAJAJFINSV26JUL1740CE,BAJAJFINSV,30JUL2026,174000.0,300,OPTSTK,BFO,5.0
114874,114874,1148752,CANBK26JUL130PE,CANBK,30JUL2026,13000.0,6750,OPTSTK,BFO,5.0
114875,114875,1148757,GAIL26JUL158CE,GAIL,30JUL2026,15800.0,3550,OPTSTK,BFO,5.0
114876,114876,1146394,COLPAL26JUL2160PE,COLPAL,30JUL2026,216000.0,275,OPTSTK,BFO,5.0
114877,114877,1146400,MAXHEALTH26JUL980CE,MAXHEALTH,30JUL2026,98000.0,525,OPTSTK,BFO,5.0
114878,114878,1146406,VBL26JUL520PE,VBL,30JUL2026,52000.0,1275,OPTSTK,BFO,5.0
114879,114879,1146415,AXISBANK26JUL1260CE,AXISBANK,30JUL2026,126000.0,625,OPTSTK,BFO,5.0
114880,114880,1148771,CANBK26JUL135CE,CANBK,30JUL2026,13500.0,6750,OPTSTK,BFO,5.0
114881,114881,1148797,BEL26JUL435CE,BEL,30JUL2026,43500.0,1425,OPTSTK,BFO,5.0
114882,114882,1127397,IEX26JUN138CE,IEX,25JUN2026,13800.0,3750,OPTSTK,BFO,5.0
114883,114883,1127407,HDFCLIFE26MAY665CE,HDFCLIFE,27MAY2026,66500.0,1100,OPTSTK,BFO,5.0
114884,114884,1127431,PFC26JUN480CE,PFC,25JUN2026,48000.0,1300,OPTSTK,BFO,5.0
114885,114885,1127434,MANKIND26JUN2260CE,MANKIND,25JUN2026,226000.0,225,OPTSTK,BFO,5.0
114886,114886,1133773,GLENMARK26MAY2540CE,GLENMARK,27MAY2026,254000.0,375,OPTSTK,BFO,5.0
114887,114887,1133784,OFSS26JUN10030CE,OFSS,25JUN2026,1003000.0,75,OPTSTK,BFO,5.0
114888,114888,1133790,OFSS26MAY9930CE,OFSS,27MAY2026,993000.0,75,OPTSTK,BFO,5.0
114889,114889,1133793,DRREDDY26MAY1410PE,DRREDDY,27MAY2026,141000.0,625,OPTSTK,BFO,5.0
114890,114890,1148789,MOTILALOFS26MAY750PE,MOTILALOFS,27MAY2026,75000.0,775,OPTSTK,BFO,5.0
114891,114891,1148795,HYUNDAI26JUN1940PE,HYUNDAI,25JUN2026,194000.0,275,OPTSTK,BFO,5.0
114892,114892,1127436,EXIDEIND26JUN347.5CE,EXIDEIND,25JUN2026,34750.0,1800,OPTSTK,BFO,5.0
114893,114893,1127440,DLF26JUN615CE,DLF,25JUN2026,61500.0,825,OPTSTK,BFO,5.0
114894,114894,1127460,PERSISTENT26MAY5850CE,PERSISTENT,27MAY2026,585000.0,100,OPTSTK,BFO,5.0
114895,114895,1127463,MCX26JUN3150CE,MCX,25JUN2026,315000.0,625,OPTSTK,BFO,5.0
114896,114896,1148809,BDL26JUL1400CE,BDL,30JUL2026,140000.0,425,OPTSTK,BFO,5.0
114897,114897,1148845,DIVISLAB26JUL6850PE,DIVISLAB,30JUL2026,685000.0,100,OPTSTK,BFO,5.0
114898,114898,1148850,COCHINSHIP26JUN1760PE,COCHINSHIP,25JUN2026,176000.0,400,OPTSTK,BFO,5.0
114899,114899,1148861,MOTILALOFS26JUL730CE,MOTILALOFS,30JUL2026,73000.0,775,OPTSTK,BFO,5.0
114900,114900,1133832,PFC26MAY515CE,PFC,27MAY2026,51500.0,1300,OPTSTK,BFO,5.0
